customer_id,full_name,gender,age,marital_status,dependents,state,geo_zone,area_type,occupation,occupation_category,monthly_income_ngn,employer_hmo,smoker,pre_existing_condition,owns_vehicle,vehicle_type,vehicle_year,vehicle_value_ngn,vehicle_use,home_status,property_value_ngn,runs_shop,foreign_trips_per_year,risk_appetite,phone,email,MTP,MCP,HIN,HFM,TRV,HCN,SHP,data_source
NG-SYN-01274,Adaeze Ibekwe,Male,38,Married,2,FCT,North Central,Urban,Business Owner,Self-employed,1071000.0,False,False,False,True,Saloon Car,2010.0,2750000.0,Private,Renter,,True,0,Low,+2348096646432,user1274@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-01275,Obinna Olawale,Male,37,Married,2,Lagos,South West,Urban,Trader,Self-employed,593000.0,False,True,False,True,SUV,2007.0,4880000.0,Private,Owner,82610000.0,True,0,High,+2348012914453,user1275@example.com,1,0,1,0,0,1,0,synthetic
NG-SYN-01276,Aisha Tanko,Female,36,Married,1,Rivers,South South,Urban,Farmer,Self-employed,113000.0,False,False,False,False,,,,,Owner,16130000.0,False,0,Medium,+2348064942762,user1276@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01277,Aisha Amadi,Male,18,Single,0,Oyo,South West,Urban,Trader,Self-employed,296000.0,False,False,False,True,Motorcycle,2021.0,1310000.0,Private,Family house,,True,0,Medium,+2348009069018,user1277@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01278,Yetunde Adebayo,Male,45,Married,2,Lagos,South West,Urban,Trader,Self-employed,171000.0,True,True,False,False,,,,,Renter,,True,1,Low,+2348058363380,user1278@example.com,0,0,0,0,1,0,0,synthetic
NG-SYN-01279,Tamuno Ojo,Female,40,Single,1,Katsina,North West,Rural,Farmer,Self-employed,138000.0,False,False,False,False,,,,,Owner,10420000.0,False,0,Medium,+2348038143924,user1279@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01280,Kelechi Abubakar,Female,46,Married,1,FCT,North Central,Urban,Artisan,Self-employed,69000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348013982776,user1280@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01281,Kelechi Eze,Male,37,Married,0,Delta,South South,Rural,Trader,Self-employed,127000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348037810379,user1281@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01282,Oghenekaro Okafor,Female,45,Married,2,Edo,South South,Urban,Teacher,Public sector,265000.0,False,False,False,False,,,,,Owner,25820000.0,False,1,Medium,+2348086679168,user1282@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01283,Musa Chukwu,Female,24,Single,1,Akwa Ibom,South South,Urban,Civil Servant,Public sector,185000.0,True,False,False,False,,,,,Family house,,False,0,Low,+2348014774274,user1283@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01284,Efe Okafor,Female,26,Single,0,FCT,North Central,Urban,Trader,Self-employed,98000.0,False,False,False,False,,,,,Family house,,True,1,High,+2348073629900,user1284@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01285,Tunde Adebayo,Male,23,Single,0,Bauchi,North East,Rural,Student,Dependent,17000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348032164681,user1285@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01286,Halima Mohammed,Female,37,Married,5,Bauchi,North East,Rural,Artisan,Self-employed,70000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348040280877,user1286@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01287,Folake Okafor,Female,65,Married,4,Edo,South South,Urban,Retired,Retired,264000.0,False,False,True,False,,,,,Owner,54500000.0,False,0,High,+2348019921490,user1287@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01288,Halima Usman,Female,64,Married,1,Rivers,South South,Rural,Retired,Retired,110000.0,False,False,False,False,,,,,Owner,24550000.0,False,0,Low,+2348007534466,user1288@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01289,Ekaette Bello,Female,41,Single,0,Cross River,South South,Urban,Commercial Driver,Self-employed,313000.0,False,False,False,True,Motorcycle,2015.0,600000.0,Commercial,Owner,33520000.0,False,0,Low,+2348079752519,user1289@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01290,Ngozi Ogunleye,Female,34,Married,1,Abia,South East,Rural,Business Owner,Self-employed,266000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348056596975,user1290@example.com,0,0,0,0,0,0,1,synthetic
NG-SYN-01291,Ngozi Ojo,Male,24,Single,0,Bayelsa,South South,Rural,Private Sector Staff,Private salaried,247000.0,True,False,False,False,,,,,Family house,,False,0,Medium,+2348016126334,user1291@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01292,Musa Amadi,Male,63,Married,4,Kwara,North Central,Rural,Farmer,Self-employed,179000.0,False,False,False,False,,,,,Owner,11440000.0,False,0,Low,+2348053472945,user1292@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-01293,Musa Usman,Female,38,Married,0,Abia,South East,Rural,Trader,Self-employed,231000.0,False,False,False,False,,,,,Owner,25460000.0,True,0,Low,+2348007567217,user1293@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01294,Uche Usman,Male,27,Single,0,Rivers,South South,Rural,Civil Servant,Public sector,95000.0,True,False,False,False,,,,,Family house,,False,0,Medium,+2348017428773,user1294@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01295,Hauwa Ekwueme,Male,31,Married,5,Rivers,South South,Urban,Civil Servant,Public sector,296000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348045882183,user1295@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01296,Halima Danjuma,Female,27,Single,0,Delta,South South,Rural,Student,Dependent,13000.0,True,False,False,False,,,,,Family house,,False,0,Medium,+2348017680876,user1296@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01297,Ngozi Bello,Female,36,Single,0,Lagos,South West,Urban,Medical Doctor,Private salaried,781000.0,True,False,False,False,,,,,Renter,,False,1,Low,+2348033566141,user1297@example.com,0,0,0,0,1,0,0,synthetic
NG-SYN-01298,Bassey Akpan,Female,19,Married,5,Oyo,South West,Rural,Student,Dependent,10000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348042720369,user1298@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01299,Segun Bello,Female,37,Married,3,Niger,North Central,Urban,Private Sector Staff,Private salaried,378000.0,False,False,False,False,,,,,Owner,38680000.0,False,0,Low,+2348008512073,user1299@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-01300,Ngozi Adeyemi,Female,57,Married,2,Edo,South South,Rural,Banker,Private salaried,619000.0,True,False,False,False,,,,,Renter,,False,1,High,+2348004430477,user1300@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01301,Amina Obi,Male,34,Married,0,Ogun,South West,Urban,Civil Servant,Public sector,123000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348079319187,user1301@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01302,Nneka Nwachukwu,Female,42,Married,2,Abia,South East,Urban,Unemployed,Dependent,25000.0,False,False,True,False,,,,,Renter,,False,0,Medium,+2348082587775,user1302@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01303,Adaeze Ojo,Female,68,Married,4,Kano,North West,Urban,Retired,Retired,,False,False,False,False,,,,,Owner,12820000.0,False,0,Medium,+2348037091932,user1303@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-01304,Amina Amadi,Male,50,Married,5,Osun,South West,Urban,Private Sector Staff,Private salaried,297000.0,False,False,False,False,,,,,Owner,48100000.0,False,0,Medium,+2348073709028,user1304@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01305,Emeka Chukwu,Male,51,Married,6,Kaduna,North West,Rural,Private Sector Staff,Private salaried,146000.0,True,False,True,False,,,,,Owner,25160000.0,False,0,Low,+2348041363935,user1305@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01306,Nneka Danjuma,Male,35,Single,1,Bauchi,North East,Urban,Civil Servant,Public sector,372000.0,False,True,False,False,,,,,Renter,,False,0,Medium,+2348021118833,user1306@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-01307,Obinna Amadi,Female,38,Married,1,FCT,North Central,Urban,Artisan,Self-employed,113000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348025133014,user1307@example.com,0,0,0,0,1,0,0,synthetic
NG-SYN-01308,Uche Ojo,Female,24,Married,1,Kwara,North Central,Rural,Student,Dependent,22000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348098974425,user1308@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01309,Emeka Adeyemi,Female,36,Married,1,Lagos,South West,Urban,Trader,Self-employed,184000.0,False,False,False,True,Saloon Car,2011.0,3820000.0,Private,Renter,,True,0,Medium,+2348097926773,user1309@example.com,1,0,0,1,0,0,0,synthetic
NG-SYN-01310,Tunde Okonkwo,Female,49,Married,3,Borno,North East,Rural,Business Owner,Self-employed,576000.0,False,False,False,True,SUV,2017.0,15540000.0,Private,Owner,77380000.0,True,0,Low,+2348074164374,user1310@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-01311,Ibrahim Abubakar,Female,47,Married,0,Edo,South South,Urban,Farmer,Self-employed,463000.0,False,False,False,False,,,,,Owner,63440000.0,False,0,Medium,+2348006985444,user1311@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01312,Emeka Iheanacho,Female,37,Married,1,Bauchi,North East,Rural,Teacher,Public sector,396000.0,True,False,False,True,SUV,2025.0,23340000.0,Private,Owner,88530000.0,False,0,Medium,+2348083119999,user1312@example.com,0,1,0,0,1,1,0,synthetic
NG-SYN-01313,Ifeoma Akpan,Male,55,Married,5,Ebonyi,South East,Rural,Civil Servant,Public sector,110000.0,True,False,True,False,,,,,Owner,24440000.0,False,0,Medium,+2348089508623,user1313@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01314,Blessing Akpan,Female,34,Married,1,Lagos,South West,Urban,Trader,Self-employed,296000.0,False,False,False,True,SUV,2008.0,7320000.0,Private,Renter,,True,0,Medium,+2348001330656,user1314@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01315,Ifeoma Adeyemi,Female,31,Married,4,Lagos,South West,Urban,Trader,Self-employed,388000.0,False,True,False,False,,,,,Renter,,True,0,Low,+2348000747785,user1315@example.com,0,0,0,0,0,0,1,synthetic
NG-SYN-01316,Chinedu Yusuf,Male,33,Single,0,Plateau,North Central,Urban,Business Owner,Self-employed,1499000.0,False,False,False,False,,,,,Owner,99480000.0,True,0,Medium,+2348053172209,user1316@example.com,0,0,1,0,0,1,0,synthetic
NG-SYN-01317,Hauwa Danjuma,Female,27,Single,0,Abia,South East,Urban,Artisan,Self-employed,220000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348059672738,user1317@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01318,Kelechi Usman,Male,44,Married,2,Lagos,South West,Urban,Trader,Self-employed,417000.0,False,False,False,True,Tricycle,2007.0,740000.0,Private,Renter,,True,0,High,+2348083520367,user1318@example.com,0,1,0,1,0,0,0,synthetic
NG-SYN-01319,Amina Danjuma,Male,41,Married,2,Nasarawa,North Central,Urban,Software Engineer,Private salaried,1311000.0,False,False,False,True,Saloon Car,2018.0,6060000.0,Private,Owner,45680000.0,False,0,High,+2348009871019,user1319@example.com,0,1,1,0,0,1,0,synthetic
NG-SYN-01320,Kelechi Usman,Male,44,Married,2,Kaduna,North West,Rural,Business Owner,Self-employed,359000.0,False,False,False,False,,,,,Renter,,True,0,High,+2348061542052,user1320@example.com,0,0,1,0,0,0,1,synthetic
NG-SYN-01321,Obinna Adeyemi,Female,34,Married,3,Anambra,South East,Urban,Farmer,Self-employed,231000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348032935880,user1321@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-01322,Emeka Etim,Male,37,Married,0,Bayelsa,South South,Urban,Artisan,Self-employed,172000.0,False,True,False,False,,,,,Renter,,False,0,Medium,+2348089593721,user1322@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01323,Musa Okafor,Male,18,Single,0,Lagos,South West,Rural,Civil Servant,Public sector,146000.0,False,False,False,False,,,,,Family house,,False,0,High,+2348043792104,user1323@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01324,Amina Chukwu,Female,18,Single,0,Kano,North West,Urban,Student,Dependent,20000.0,False,False,False,False,,,,,Family house,,False,0,High,+2348024111251,user1324@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01325,Halima Okafor,Female,39,Married,1,Rivers,South South,Urban,Trader,Self-employed,164000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348017300466,user1325@example.com,0,0,0,0,0,0,1,synthetic
NG-SYN-01326,Femi Okafor,Female,27,Single,0,Sokoto,North West,Urban,Artisan,Self-employed,132000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348050481708,user1326@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01327,Musa Ibekwe,Male,37,Married,2,Delta,South South,Rural,Software Engineer,Private salaried,855000.0,True,False,False,False,,,,,Owner,121780000.0,False,0,Low,+2348049853664,user1327@example.com,0,0,0,0,1,1,0,synthetic
NG-SYN-01328,Bola Adeyemi,Female,35,Married,4,Abia,South East,Rural,Trader,Self-employed,363000.0,False,False,False,False,,,,,Renter,,True,0,Medium,+2348059244747,user1328@example.com,0,0,0,0,0,1,1,synthetic
NG-SYN-01329,Ibrahim Ojo,Male,56,Married,1,Ondo,South West,Urban,Private Sector Staff,Private salaried,591000.0,False,True,False,False,,,,,Owner,54980000.0,False,0,Low,+2348058994163,user1329@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-01330,Musa Usman,Female,70,Married,0,Lagos,South West,Urban,Retired,Retired,110000.0,False,False,True,False,,,,,Owner,5580000.0,False,0,Medium,+2348020890644,user1330@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01331,Ibrahim Ojo,Female,41,Married,6,Kano,North West,Urban,Teacher,Public sector,98000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348020638217,user1331@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-01332,Efe Iheanacho,Male,56,Married,6,Anambra,South East,Rural,Retired,Retired,138000.0,False,False,False,True,Saloon Car,2016.0,6140000.0,Private,Owner,19310000.0,False,0,Medium,+2348070295140,user1332@example.com,1,0,0,1,0,1,0,synthetic
NG-SYN-01333,Zainab Okonkwo,Female,32,Married,0,Imo,South East,Urban,Commercial Driver,Self-employed,235000.0,False,False,False,True,Bus,2010.0,7320000.0,Commercial,Renter,,False,0,Medium,+2348063574165,user1333@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01334,Obinna Adeyemi,Female,41,Married,2,Adamawa,North East,Urban,Commercial Driver,Self-employed,40000.0,False,False,False,True,Tricycle,2007.0,1210000.0,Commercial,Renter,,False,0,Low,+2348025386437,user1334@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01335,Musa Ojo,Male,36,Married,5,Adamawa,North East,Rural,Trader,Self-employed,249000.0,False,False,False,True,Saloon Car,2023.0,8790000.0,Private,Owner,26060000.0,True,0,Low,+2348057287990,user1335@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-01336,Femi Nwachukwu,Male,38,Married,4,Kaduna,North West,Urban,Trader,Self-employed,290000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348079774258,user1336@example.com,0,0,0,1,0,0,1,synthetic
NG-SYN-01337,Hauwa Usman,Female,41,Married,7,Oyo,South West,Urban,Business Owner,Self-employed,273000.0,False,False,False,True,Motorcycle,2009.0,550000.0,Private,Renter,,True,0,Low,+2348088605811,user1337@example.com,0,1,0,1,0,0,1,synthetic
NG-SYN-01338,Zainab Olawale,Male,33,Single,0,FCT,North Central,Urban,Civil Servant,Public sector,273000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348001960077,user1338@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01339,Uche Adebayo,Male,47,Married,5,Sokoto,North West,Urban,Civil Servant,Public sector,209000.0,True,False,False,True,Tricycle,2024.0,6030000.0,Private,Owner,12960000.0,False,0,Low,+2348048563763,user1339@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01340,Musa Usman,Male,35,Married,2,Delta,South South,Rural,Business Owner,Self-employed,255000.0,False,False,False,True,Saloon Car,2021.0,6290000.0,Private,Renter,,True,0,Low,+2348064133344,user1340@example.com,0,1,0,0,0,0,1,synthetic
NG-SYN-01341,Obinna Iheanacho,Male,37,Married,6,Lagos,South West,Rural,Teacher,Public sector,273000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348019638642,user1341@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01342,Amina Ojo,Male,42,Married,2,Kano,North West,Rural,Business Owner,Self-employed,613000.0,False,False,False,False,,,,,Owner,57310000.0,True,0,High,+2348004891034,user1342@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01343,Kelechi Eze,Female,40,Married,1,Anambra,South East,Rural,Artisan,Self-employed,77000.0,False,False,False,True,Bus,2022.0,15450000.0,Private,Renter,,False,0,Low,+2348008876240,user1343@example.com,1,0,0,1,0,0,0,synthetic
NG-SYN-01344,Blessing Adeyemi,Male,44,Single,0,Abia,South East,Urban,Business Owner,Self-employed,541000.0,False,False,False,True,Tricycle,2018.0,1920000.0,Private,Owner,104730000.0,True,1,Medium,+2348039938359,user1344@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-01345,Fatima Tanko,Female,41,Married,2,Taraba,North East,Urban,Software Engineer,Private salaried,969000.0,False,False,False,True,SUV,2021.0,15820000.0,Private,Renter,,False,0,Low,+2348017531775,user1345@example.com,0,1,0,1,0,0,0,synthetic
NG-SYN-01346,Musa Adeyemi,Female,43,Married,0,FCT,North Central,Urban,Civil Servant,Public sector,185000.0,True,False,False,False,,,,,Owner,39330000.0,False,0,Low,+2348034773804,user1346@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01347,Obinna Tanko,Female,35,Single,1,Akwa Ibom,South South,Rural,Private Sector Staff,Private salaried,328000.0,True,False,False,False,,,,,Renter,,False,0,Low,+2348014583590,user1347@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01348,Yetunde Nwachukwu,Female,27,Single,1,Delta,South South,Rural,Trader,Self-employed,131000.0,False,False,False,False,,,,,Family house,,True,0,High,+2348085887097,user1348@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01349,Tunde Akpan,Female,24,Single,0,Edo,South South,Urban,Commercial Driver,Self-employed,163000.0,False,False,False,True,Tricycle,2018.0,1870000.0,Commercial,Family house,,False,0,Low,+2348023923221,user1349@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01350,Amina Iheanacho,Male,59,Married,4,Lagos,South West,Urban,Retired,Retired,130000.0,False,False,True,True,Tricycle,2009.0,1420000.0,Private,Owner,22240000.0,False,0,Medium,+2348043219730,user1350@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-01351,Amina Abubakar,Female,56,Married,1,Kano,North West,Rural,Trader,Self-employed,119000.0,False,False,False,True,SUV,2006.0,6620000.0,Private,Owner,8030000.0,True,0,Low,+2348045522719,user1351@example.com,1,0,0,0,0,0,1,synthetic
NG-SYN-01352,Emeka Amadi,Female,18,Single,1,Kaduna,North West,Rural,Commercial Driver,Self-employed,116000.0,False,False,False,True,Bus,2021.0,15230000.0,Commercial,Family house,,False,0,Medium,+2348083579268,user1352@example.com,0,1,1,0,0,0,0,synthetic
NG-SYN-01353,Terkura Bello,Female,50,Married,3,Ondo,South West,Rural,Trader,Self-employed,294000.0,False,False,False,False,,,,,Owner,27420000.0,True,0,Medium,+2348024290452,user1353@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01354,Yetunde Tanko,Male,30,Married,1,Rivers,South South,Urban,Trader,Self-employed,188000.0,False,False,False,True,Motorcycle,2007.0,270000.0,Private,Renter,,True,0,Low,+2348007068482,user1354@example.com,0,0,0,1,0,0,1,synthetic
NG-SYN-01355,Zainab Adebayo,Female,50,Married,3,Katsina,North West,Urban,Civil Servant,Public sector,183000.0,False,False,False,False,,,,,Owner,18510000.0,False,1,Medium,+2348044623109,user1355@example.com,0,0,0,0,1,1,0,synthetic
NG-SYN-01356,Blessing Olawale,Female,18,Single,0,Lagos,South West,Urban,Trader,Self-employed,160000.0,False,False,False,False,,,,,Family house,,True,0,Medium,+2348059467227,user1356@example.com,0,0,0,1,0,0,0,synthetic
NG-SYN-01357,Uche Danjuma,Male,36,Married,5,Enugu,South East,Urban,Civil Servant,Public sector,339000.0,True,False,False,True,Motorcycle,2019.0,990000.0,Private,Owner,38730000.0,False,0,Low,+2348031292928,user1357@example.com,0,1,0,0,0,0,0,synthetic
NG-SYN-01358,Folake Chukwu,Female,22,Single,0,Bayelsa,South South,Rural,Student,Dependent,10000.0,False,False,False,False,,,,,Family house,,False,0,Medium,+2348067460485,user1358@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01359,Yetunde Yusuf,Male,45,Married,3,Plateau,North Central,Urban,Business Owner,Self-employed,515000.0,False,False,False,False,,,,,Owner,70240000.0,True,1,Low,+2348029239540,user1359@example.com,0,0,0,1,1,0,1,synthetic
NG-SYN-01360,Ekaette Ibekwe,Male,35,Married,2,Oyo,South West,Urban,Trader,Self-employed,334000.0,False,True,False,True,Saloon Car,2018.0,5720000.0,Private,Renter,,True,0,Low,+2348072484795,user1360@example.com,1,0,0,0,0,1,1,synthetic
NG-SYN-01361,Ibrahim Okonkwo,Female,19,Single,0,Kwara,North Central,Urban,Private Sector Staff,Private salaried,362000.0,True,False,False,True,Bus,2016.0,9830000.0,Private,Family house,,False,0,High,+2348062794902,user1361@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01362,Bassey Chukwu,Female,25,Single,0,Delta,South South,Rural,Civil Servant,Public sector,187000.0,False,False,False,True,Motorcycle,2023.0,1210000.0,Private,Family house,,False,0,Low,+2348040014389,user1362@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01363,Yetunde Ogunleye,Female,20,Single,1,FCT,North Central,Urban,Student,Dependent,35000.0,False,False,False,False,,,,,Family house,,False,0,High,+2348017120009,user1363@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01364,Kelechi Iheanacho,Male,35,Married,4,Lagos,South West,Urban,Artisan,Self-employed,111000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348073229334,user1364@example.com,0,0,0,0,0,1,0,synthetic
NG-SYN-01365,Obinna Eze,Female,37,Married,2,Bayelsa,South South,Rural,Teacher,Public sector,90000.0,False,False,False,False,,,,,Owner,7330000.0,False,0,Medium,+2348052191995,user1365@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01366,Blessing Obi,Male,23,Single,0,Enugu,South East,Urban,Student,Dependent,20000.0,False,False,False,False,,,,,Family house,,False,0,Low,+2348032904312,user1366@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01367,Femi Okonkwo,Male,25,Single,0,Ogun,South West,Urban,Trader,Self-employed,155000.0,False,False,False,False,,,,,Family house,,True,0,High,+2348038950928,user1367@example.com,0,0,0,0,0,0,1,synthetic
NG-SYN-01368,Segun Akpan,Male,42,Married,4,Lagos,South West,Urban,Private Sector Staff,Private salaried,615000.0,False,False,False,True,Saloon Car,2020.0,9070000.0,Private,Owner,90950000.0,False,0,Low,+2348093529518,user1368@example.com,0,1,0,0,0,1,0,synthetic
NG-SYN-01369,Ibrahim Ekwueme,Male,34,Married,5,Oyo,South West,Rural,Teacher,Public sector,84000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348082329579,user1369@example.com,0,0,1,0,0,0,0,synthetic
NG-SYN-01370,Bassey Abubakar,Male,41,Single,0,Rivers,South South,Urban,Private Sector Staff,Private salaried,384000.0,True,False,False,False,,,,,Renter,,False,1,Medium,+2348095638624,user1370@example.com,0,0,0,0,1,0,0,synthetic
NG-SYN-01371,Segun Tanko,Female,32,Single,1,Lagos,South West,Rural,Trader,Self-employed,153000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348096386809,user1371@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01372,Efe Iheanacho,Male,22,Single,0,Borno,North East,Urban,Commercial Driver,Self-employed,89000.0,False,False,False,True,Motorcycle,2016.0,700000.0,Commercial,Family house,,False,0,Medium,+2348079493432,user1372@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01373,Blessing Yusuf,Female,34,Married,2,Edo,South South,Rural,Trader,Self-employed,66000.0,False,False,False,True,Saloon Car,2020.0,8650000.0,Private,Renter,,True,0,Low,+2348044915657,user1373@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01374,Kelechi Mohammed,Male,66,Married,0,Kano,North West,Rural,Retired,Retired,,False,False,True,False,,,,,Owner,11720000.0,False,0,Low,+2348088539469,user1374@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01375,Ibrahim Ojo,Male,42,Married,5,Gombe,North East,Urban,Trader,Self-employed,191000.0,False,False,False,True,SUV,2007.0,6930000.0,Private,Renter,,True,0,Low,+2348051690616,user1375@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01376,Segun Tanko,Male,38,Married,3,Lagos,South West,Urban,Trader,Self-employed,210000.0,False,False,False,False,,,,,Renter,,True,0,Low,+2348017278651,user1376@example.com,0,0,0,1,0,0,1,synthetic
NG-SYN-01377,Obinna Tanko,Male,22,Single,0,FCT,North Central,Urban,Student,Dependent,53000.0,False,False,True,False,,,,,Family house,,False,0,Low,+2348019659362,user1377@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01378,Ngozi Obi,Male,36,Married,4,Katsina,North West,Rural,Artisan,Self-employed,60000.0,False,False,False,False,,,,,Renter,,False,0,Medium,+2348083708342,user1378@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01379,Terkura Akpan,Male,39,Married,4,FCT,North Central,Urban,Teacher,Public sector,118000.0,False,False,False,True,Tricycle,2010.0,1290000.0,Private,Renter,,False,0,Low,+2348009415839,user1379@example.com,1,0,0,0,0,0,0,synthetic
NG-SYN-01380,Adaeze Obi,Female,33,Single,0,Akwa Ibom,South South,Urban,Artisan,Self-employed,131000.0,False,False,False,False,,,,,Renter,,False,0,Low,+2348061218099,user1380@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01381,Ibrahim Ibekwe,Male,48,Married,1,Akwa Ibom,South South,Rural,Banker,Private salaried,521000.0,False,False,False,False,,,,,Owner,60270000.0,False,0,Low,+2348075212243,user1381@example.com,0,0,0,1,0,1,0,synthetic
NG-SYN-01382,Segun Ogunleye,Female,41,Married,2,Lagos,South West,Rural,Business Owner,Self-employed,401000.0,False,False,False,False,,,,,Owner,68220000.0,True,1,High,+2348036373081,user1382@example.com,0,0,0,0,1,0,1,synthetic
NG-SYN-01383,Hauwa Adebayo,Male,32,Single,0,Imo,South East,Rural,Commercial Driver,Self-employed,87000.0,False,False,False,True,Bus,2019.0,9080000.0,Commercial,Renter,,False,0,Medium,+2348083839599,user1383@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01384,Folake Abubakar,Female,23,Single,0,Yobe,North East,Rural,Civil Servant,Public sector,280000.0,True,False,False,False,,,,,Family house,,False,0,Low,+2348058426992,user1384@example.com,0,0,0,0,0,0,0,synthetic
NG-SYN-01385,Aisha Iheanacho,Female,49,Married,3,Borno,North East,Urban,Artisan,Self-employed,159000.0,False,False,False,True,Saloon Car,2018.0,5850000.0,Private,Owner,11050000.0,False,0,Low,+2348004306892,user1385@example.com,1,0,0,0,0,0,0,synthetic
